SampleID,CellType,n,freq,lev
BC_early_6,,2,0.055555556,Minorcelltype_annotation
BC_early_6,,0,0,Minorcelltype_annotation
BC_early_7,,19,0.180952381,Minorcelltype_annotation
BC_early_7,,29,0.276190476,Minorcelltype_annotation
BC_early_7,,2,0.019047619,Minorcelltype_annotation
BC_early_7,,1,0.00952381,Minorcelltype_annotation
BC_early_7,,6,0.057142857,Minorcelltype_annotation
BC_early_7,,2,0.019047619,Minorcelltype_annotation
BC_early_7,,0,0,Minorcelltype_annotation
BC_early_7,,18,0.171428571,Minorcelltype_annotation
BC_early_7,,1,0.00952381,Minorcelltype_annotation
BC_early_7,,2,0.019047619,Minorcelltype_annotation
BC_early_7,,3,0.028571429,Minorcelltype_annotation
BC_early_7,,0,0,Minorcelltype_annotation
BC_early_7,,0,0,Minorcelltype_annotation
BC_early_7,,1,0.00952381,Minorcelltype_annotation
BC_early_7,,0,0,Minorcelltype_annotation
BC_early_7,,2,0.019047619,Minorcelltype_annotation
BC_early_7,,5,0.047619048,Minorcelltype_annotation
BC_early_7,,14,0.133333333,Minorcelltype_annotation
BC_early_8,,71,0.116013072,Minorcelltype_annotation
BC_early_8,,36,0.058823529,Minorcelltype_annotation
BC_early_8,,44,0.071895425,Minorcelltype_annotation
BC_early_8,,18,0.029411765,Minorcelltype_annotation
BC_early_8,,91,0.14869281,Minorcelltype_annotation
BC_early_8,,5,0.008169935,Minorcelltype_annotation
BC_early_8,,3,0.004901961,Minorcelltype_annotation
BC_early_8,,71,0.116013072,Minorcelltype_annotation
BC_early_8,,131,0.214052288,Minorcelltype_annotation
BC_early_8,,4,0.006535948,Minorcelltype_annotation
BC_early_8,,72,0.117647059,Minorcelltype_annotation
BC_early_8,,27,0.044117647,Minorcelltype_annotation
BC_early_8,,2,0.003267974,Minorcelltype_annotation
BC_early_8,,10,0.016339869,Minorcelltype_annotation
BC_early_8,,3,0.004901961,Minorcelltype_annotation
BC_early_8,,0,0,Minorcelltype_annotation
BC_early_8,,21,0.034313725,Minorcelltype_annotation
BC_early_8,,3,0.004901961,Minorcelltype_annotation
BC_early_9,,55,0.195729537,Minorcelltype_annotation
BC_early_9,,36,0.128113879,Minorcelltype_annotation
BC_early_9,,13,0.046263345,Minorcelltype_annotation
BC_early_9,,0,0,Minorcelltype_annotation
BC_early_9,,49,0.174377224,Minorcelltype_annotation
BC_early_9,,10,0.035587189,Minorcelltype_annotation
BC_early_9,,1,0.003558719,Minorcelltype_annotation
BC_early_9,,60,0.213523132,Minorcelltype_annotation
BC_early_9,,6,0.021352313,Minorcelltype_annotation
BC_early_9,,0,0,Minorcelltype_annotation
BC_early_9,,22,0.078291815,Minorcelltype_annotation
BC_early_9,,3,0.010676157,Minorcelltype_annotation
BC_early_9,,10,0.035587189,Minorcelltype_annotation
BC_early_9,,1,0.003558719,Minorcelltype_annotation
BC_early_9,,6,0.021352313,Minorcelltype_annotation
BC_early_9,,1,0.003558719,Minorcelltype_annotation
BC_early_9,,7,0.024911032,Minorcelltype_annotation
BC_early_9,,1,0.003558719,Minorcelltype_annotation
CC_1,,129,0.073170732,Minorcelltype_annotation
CC_1,,822,0.466250709,Minorcelltype_annotation
CC_1,,0,0,Minorcelltype_annotation
CC_1,,38,0.021554169,Minorcelltype_annotation
CC_1,,7,0.003970505,Minorcelltype_annotation
CC_1,,3,0.001701645,Minorcelltype_annotation
CC_1,,462,0.262053318,Minorcelltype_annotation
CC_1,,60,0.034032898,Minorcelltype_annotation
CC_1,,16,0.00907544,Minorcelltype_annotation
CC_1,,1,0.000567215,Minorcelltype_annotation
CC_1,,15,0.008508225,Minorcelltype_annotation
CC_1,,102,0.057855927,Minorcelltype_annotation
CC_1,,11,0.006239365,Minorcelltype_annotation
CC_1,,36,0.020419739,Minorcelltype_annotation
CC_1,,14,0.00794101,Minorcelltype_annotation
CC_1,,2,0.00113443,Minorcelltype_annotation
CC_1,,11,0.006239365,Minorcelltype_annotation
CC_1,,34,0.019285309,Minorcelltype_annotation
CC_10,,2,0.090909091,Minorcelltype_annotation
CC_10,,7,0.318181818,Minorcelltype_annotation
CC_10,,0,0,Minorcelltype_annotation
CC_10,,0,0,Minorcelltype_annotation
CC_10,,0,0,Minorcelltype_annotation
CC_10,,0,0,Minorcelltype_annotation
CC_10,,0,0,Minorcelltype_annotation
CC_10,,0,0,Minorcelltype_annotation
CC_10,,0,0,Minorcelltype_annotation
CC_10,,5,0.227272727,Minorcelltype_annotation
CC_10,,0,0,Minorcelltype_annotation
CC_10,,0,0,Minorcelltype_annotation
CC_10,,2,0.090909091,Minorcelltype_annotation
CC_10,,1,0.045454545,Minorcelltype_annotation
CC_10,,0,0,Minorcelltype_annotation
CC_10,,0,0,Minorcelltype_annotation
CC_10,,1,0.045454545,Minorcelltype_annotation
CC_10,,4,0.181818182,Minorcelltype_annotation
CC_11,,88,0.114285714,Minorcelltype_annotation
CC_11,,206,0.267532468,Minorcelltype_annotation
CC_11,,16,0.020779221,Minorcelltype_annotation
CC_11,,2,0.002597403,Minorcelltype_annotation
CC_11,,104,0.135064935,Minorcelltype_annotation
CC_11,,9,0.011688312,Minorcelltype_annotation
CC_11,,5,0.006493506,Minorcelltype_annotation
CC_11,,195,0.253246753,Minorcelltype_annotation
CC_11,,44,0.057142857,Minorcelltype_annotation
CC_11,,4,0.005194805,Minorcelltype_annotation
CC_11,,34,0.044155844,Minorcelltype_annotation
CC_11,,19,0.024675325,Minorcelltype_annotation
CC_11,,1,0.001298701,Minorcelltype_annotation
CC_11,,28,0.036363636,Minorcelltype_annotation
CC_11,,2,0.002597403,Minorcelltype_annotation
CC_11,,0,0,Minorcelltype_annotation
CC_11,,8,0.01038961,Minorcelltype_annotation
CC_11,,5,0.006493506,Minorcelltype_annotation
CC_12,,5,0.3125,Minorcelltype_annotation
CC_12,,4,0.25,Minorcelltype_annotation
CC_12,,0,0,Minorcelltype_annotation
CC_12,,0,0,Minorcelltype_annotation
CC_12,,1,0.0625,Minorcelltype_annotation
CC_12,,0,0,Minorcelltype_annotation
CC_12,,0,0,Minorcelltype_annotation
CC_12,,0,0,Minorcelltype_annotation
CC_12,,2,0.125,Minorcelltype_annotation
CC_12,,1,0.0625,Minorcelltype_annotation
CC_12,,1,0.0625,Minorcelltype_annotation
CC_12,,2,0.125,Minorcelltype_annotation
CC_12,,0,0,Minorcelltype_annotation
CC_12,,0,0,Minorcelltype_annotation
CC_12,,0,0,Minorcelltype_annotation
CC_12,,0,0,Minorcelltype_annotation
CC_12,,0,0,Minorcelltype_annotation
CC_12,,0,0,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,1,0.2,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,2,0.4,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,1,0.2,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_13,,1,0.2,Minorcelltype_annotation
CC_13,,0,0,Minorcelltype_annotation
CC_14,,60,0.180722892,Minorcelltype_annotation
CC_14,,17,0.051204819,Minorcelltype_annotation
CC_14,,1,0.003012048,Minorcelltype_annotation
CC_14,,2,0.006024096,Minorcelltype_annotation
CC_14,,62,0.186746988,Minorcelltype_annotation
CC_14,,24,0.072289157,Minorcelltype_annotation
CC_14,,1,0.003012048,Minorcelltype_annotation
CC_14,,43,0.129518072,Minorcelltype_annotation
CC_14,,58,0.174698795,Minorcelltype_annotation
CC_14,,8,0.024096386,Minorcelltype_annotation
CC_14,,6,0.018072289,Minorcelltype_annotation
CC_14,,13,0.039156627,Minorcelltype_annotation
CC_14,,5,0.015060241,Minorcelltype_annotation
CC_14,,1,0.003012048,Minorcelltype_annotation
CC_14,,9,0.027108434,Minorcelltype_annotation
CC_14,,0,0,Minorcelltype_annotation
CC_14,,14,0.042168675,Minorcelltype_annotation
CC_14,,8,0.024096386,Minorcelltype_annotation
CC_15,,28,0.064665127,Minorcelltype_annotation
CC_15,,102,0.23556582,Minorcelltype_annotation
CC_15,,1,0.002309469,Minorcelltype_annotation
CC_15,,0,0,Minorcelltype_annotation
CC_15,,16,0.036951501,Minorcelltype_annotation
CC_15,,28,0.064665127,Minorcelltype_annotation
CC_15,,9,0.020785219,Minorcelltype_annotation
CC_15,,131,0.302540416,Minorcelltype_annotation
CC_15,,6,0.013856813,Minorcelltype_annotation
CC_15,,3,0.006928406,Minorcelltype_annotation
CC_15,,15,0.034642032,Minorcelltype_annotation
CC_15,,4,0.009237875,Minorcelltype_annotation
CC_15,,9,0.020785219,Minorcelltype_annotation
CC_15,,5,0.011547344,Minorcelltype_annotation
CC_15,,1,0.002309469,Minorcelltype_annotation
CC_15,,0,0,Minorcelltype_annotation
CC_15,,55,0.127020785,Minorcelltype_annotation
CC_15,,20,0.046189376,Minorcelltype_annotation
CC_2,,8,0.114285714,Minorcelltype_annotation
CC_2,,15,0.214285714,Minorcelltype_annotation
CC_2,,1,0.014285714,Minorcelltype_annotation
CC_2,,0,0,Minorcelltype_annotation
CC_2,,9,0.128571429,Minorcelltype_annotation
CC_2,,8,0.114285714,Minorcelltype_annotation
CC_2,,2,0.028571429,Minorcelltype_annotation
CC_2,,3,0.042857143,Minorcelltype_annotation
CC_2,,0,0,Minorcelltype_annotation
CC_2,,6,0.085714286,Minorcelltype_annotation
CC_2,,2,0.028571429,Minorcelltype_annotation
CC_2,,2,0.028571429,Minorcelltype_annotation
CC_2,,0,0,Minorcelltype_annotation
CC_2,,2,0.028571429,Minorcelltype_annotation
CC_2,,9,0.128571429,Minorcelltype_annotation
CC_2,,0,0,Minorcelltype_annotation
CC_2,,2,0.028571429,Minorcelltype_annotation
CC_2,,1,0.014285714,Minorcelltype_annotation
CC_3,,55,0.21484375,Minorcelltype_annotation
CC_3,,46,0.1796875,Minorcelltype_annotation
CC_3,,8,0.03125,Minorcelltype_annotation
CC_3,,6,0.0234375,Minorcelltype_annotation
CC_3,,28,0.109375,Minorcelltype_annotation
CC_3,,10,0.0390625,Minorcelltype_annotation
CC_3,,1,0.00390625,Minorcelltype_annotation
CC_3,,31,0.12109375,Minorcelltype_annotation
CC_3,,8,0.03125,Minorcelltype_annotation
CC_3,,0,0,Minorcelltype_annotation
CC_3,,29,0.11328125,Minorcelltype_annotation
CC_3,,8,0.03125,Minorcelltype_annotation
CC_3,,2,0.0078125,Minorcelltype_annotation
CC_3,,4,0.015625,Minorcelltype_annotation
CC_3,,2,0.0078125,Minorcelltype_annotation
CC_3,,0,0,Minorcelltype_annotation
CC_3,,11,0.04296875,Minorcelltype_annotation
CC_3,,7,0.02734375,Minorcelltype_annotation
CC_4,,24,0.133333333,Minorcelltype_annotation
CC_4,,9,0.05,Minorcelltype_annotation
CC_4,,0,0,Minorcelltype_annotation
CC_4,,1,0.005555556,Minorcelltype_annotation
CC_4,,25,0.138888889,Minorcelltype_annotation
CC_4,,10,0.055555556,Minorcelltype_annotation
CC_4,,0,0,Minorcelltype_annotation
CC_4,,15,0.083333333,Minorcelltype_annotation
CC_4,,47,0.261111111,Minorcelltype_annotation
CC_4,,2,0.011111111,Minorcelltype_annotation
CC_4,,7,0.038888889,Minorcelltype_annotation
CC_4,,14,0.077777778,Minorcelltype_annotation
CC_4,,3,0.016666667,Minorcelltype_annotation
CC_4,,2,0.011111111,Minorcelltype_annotation
CC_4,,1,0.005555556,Minorcelltype_annotation
CC_4,,0,0,Minorcelltype_annotation
CC_4,,20,0.111111111,Minorcelltype_annotation
CC_4,,0,0,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,1,0.2,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,1,0.2,Minorcelltype_annotation
CC_5,,1,0.2,Minorcelltype_annotation
CC_5,,1,0.2,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,0,0,Minorcelltype_annotation
CC_5,,1,0.2,Minorcelltype_annotation
CC_6,,975,0.30148423,Minorcelltype_annotation
CC_6,,1167,0.360853432,Minorcelltype_annotation
CC_6,,60,0.018552876,Minorcelltype_annotation
CC_6,,19,0.005875077,Minorcelltype_annotation
CC_6,,306,0.094619666,Minorcelltype_annotation
CC_6,,8,0.002473717,Minorcelltype_annotation
CC_6,,109,0.033704391,Minorcelltype_annotation
CC_6,,282,0.087198516,Minorcelltype_annotation
CC_6,,47,0.014533086,Minorcelltype_annotation
CC_6,,9,0.002782931,Minorcelltype_annotation
CC_6,,57,0.017625232,Minorcelltype_annotation
CC_6,,96,0.029684601,Minorcelltype_annotation
CC_6,,1,0.000309215,Minorcelltype_annotation
CC_6,,4,0.001236858,Minorcelltype_annotation
CC_6,,1,0.000309215,Minorcelltype_annotation
CC_6,,16,0.004947434,Minorcelltype_annotation
CC_6,,74,0.02288188,Minorcelltype_annotation
CC_6,,3,0.000927644,Minorcelltype_annotation
CC_7,,6,0.166666667,Minorcelltype_annotation
CC_7,,5,0.138888889,Minorcelltype_annotation
CC_7,,0,0,Minorcelltype_annotation
CC_7,,0,0,Minorcelltype_annotation
CC_7,,1,0.027777778,Minorcelltype_annotation
CC_7,,3,0.083333333,Minorcelltype_annotation
CC_7,,0,0,Minorcelltype_annotation
CC_7,,8,0.222222222,Minorcelltype_annotation
CC_7,,1,0.027777778,Minorcelltype_annotation
CC_7,,2,0.055555556,Minorcelltype_annotation
CC_7,,3,0.083333333,Minorcelltype_annotation
CC_7,,0,0,Minorcelltype_annotation
CC_7,,0,0,Minorcelltype_annotation
CC_7,,0,0,Minorcelltype_annotation
CC_7,,0,0,Minorcelltype_annotation
CC_7,,0,0,Minorcelltype_annotation
CC_7,,1,0.027777778,Minorcelltype_annotation
CC_7,,6,0.166666667,Minorcelltype_annotation
CC_8,,31,0.080519481,Minorcelltype_annotation
CC_8,,44,0.114285714,Minorcelltype_annotation
CC_8,,6,0.015584416,Minorcelltype_annotation
CC_8,,6,0.015584416,Minorcelltype_annotation
CC_8,,26,0.067532468,Minorcelltype_annotation
CC_8,,19,0.049350649,Minorcelltype_annotation
CC_8,,2,0.005194805,Minorcelltype_annotation
CC_8,,84,0.218181818,Minorcelltype_annotation
CC_8,,16,0.041558442,Minorcelltype_annotation
CC_8,,11,0.028571429,Minorcelltype_annotation
CC_8,,37,0.096103896,Minorcelltype_annotation
CC_8,,16,0.041558442,Minorcelltype_annotation
CC_8,,10,0.025974026,Minorcelltype_annotation
CC_8,,1,0.002597403,Minorcelltype_annotation
CC_8,,9,0.023376623,Minorcelltype_annotation
CC_8,,0,0,Minorcelltype_annotation
CC_8,,63,0.163636364,Minorcelltype_annotation
CC_8,,4,0.01038961,Minorcelltype_annotation
CC_9,,2,0.125,Minorcelltype_annotation
CC_9,,5,0.3125,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,1,0.0625,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,5,0.3125,Minorcelltype_annotation
CC_9,,2,0.125,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,0,0,Minorcelltype_annotation
CC_9,,1,0.0625,Minorcelltype_annotation
CRC_1,,95,0.121483376,Minorcelltype_annotation
CRC_1,,65,0.083120205,Minorcelltype_annotation
CRC_1,,32,0.040920716,Minorcelltype_annotation
CRC_1,,13,0.016624041,Minorcelltype_annotation
CRC_1,,237,0.303069054,Minorcelltype_annotation
CRC_1,,78,0.099744246,Minorcelltype_annotation
CRC_1,,0,0,Minorcelltype_annotation
CRC_1,,79,0.101023018,Minorcelltype_annotation
CRC_1,,25,0.031969309,Minorcelltype_annotation
CRC_1,,2,0.002557545,Minorcelltype_annotation
CRC_1,,51,0.065217391,Minorcelltype_annotation
CRC_1,,19,0.024296675,Minorcelltype_annotation
CRC_1,,2,0.002557545,Minorcelltype_annotation
CRC_1,,4,0.00511509,Minorcelltype_annotation
CRC_1,,6,0.007672634,Minorcelltype_annotation
CRC_1,,1,0.001278772,Minorcelltype_annotation
CRC_1,,59,0.07544757,Minorcelltype_annotation
CRC_1,,14,0.017902813,Minorcelltype_annotation
CRC_10,,18,0.110429448,Minorcelltype_annotation
CRC_10,,39,0.239263804,Minorcelltype_annotation
CRC_10,,4,0.024539877,Minorcelltype_annotation
CRC_10,,0,0,Minorcelltype_annotation
CRC_10,,11,0.067484663,Minorcelltype_annotation
CRC_10,,4,0.024539877,Minorcelltype_annotation
CRC_10,,2,0.012269939,Minorcelltype_annotation
CRC_10,,17,0.104294479,Minorcelltype_annotation
CRC_10,,10,0.061349693,Minorcelltype_annotation
CRC_10,,0,0,Minorcelltype_annotation
CRC_10,,15,0.09202454,Minorcelltype_annotation
CRC_10,,7,0.042944785,Minorcelltype_annotation
CRC_10,,9,0.055214724,Minorcelltype_annotation
CRC_10,,4,0.024539877,Minorcelltype_annotation
CRC_10,,0,0,Minorcelltype_annotation
CRC_10,,3,0.018404908,Minorcelltype_annotation
CRC_10,,19,0.116564417,Minorcelltype_annotation
CRC_10,,1,0.006134969,Minorcelltype_annotation
CRC_11,,19,0.104972376,Minorcelltype_annotation
CRC_11,,40,0.220994475,Minorcelltype_annotation
CRC_11,,2,0.011049724,Minorcelltype_annotation
CRC_11,,5,0.027624309,Minorcelltype_annotation
CRC_11,,23,0.127071823,Minorcelltype_annotation
CRC_11,,4,0.022099448,Minorcelltype_annotation
CRC_11,,3,0.016574586,Minorcelltype_annotation
CRC_11,,38,0.209944751,Minorcelltype_annotation
CRC_11,,7,0.038674033,Minorcelltype_annotation
CRC_11,,0,0,Minorcelltype_annotation
CRC_11,,6,0.033149171,Minorcelltype_annotation
CRC_11,,9,0.049723757,Minorcelltype_annotation
CRC_11,,0,0,Minorcelltype_annotation
CRC_11,,0,0,Minorcelltype_annotation
CRC_11,,2,0.011049724,Minorcelltype_annotation
CRC_11,,1,0.005524862,Minorcelltype_annotation
CRC_11,,13,0.071823204,Minorcelltype_annotation
CRC_11,,9,0.049723757,Minorcelltype_annotation
CRC_12,,4,0.111111111,Minorcelltype_annotation
CRC_12,,14,0.388888889,Minorcelltype_annotation
CRC_12,,0,0,Minorcelltype_annotation
CRC_12,,1,0.027777778,Minorcelltype_annotation
CRC_12,,0,0,Minorcelltype_annotation
CRC_12,,0,0,Minorcelltype_annotation
CRC_12,,3,0.083333333,Minorcelltype_annotation
CRC_12,,2,0.055555556,Minorcelltype_annotation
CRC_12,,3,0.083333333,Minorcelltype_annotation
CRC_12,,0,0,Minorcelltype_annotation
CRC_12,,2,0.055555556,Minorcelltype_annotation
CRC_12,,0,0,Minorcelltype_annotation
CRC_12,,4,0.111111111,Minorcelltype_annotation
CRC_12,,2,0.055555556,Minorcelltype_annotation
CRC_12,,0,0,Minorcelltype_annotation
CRC_12,,0,0,Minorcelltype_annotation
CRC_12,,1,0.027777778,Minorcelltype_annotation
CRC_12,,0,0,Minorcelltype_annotation
CRC_13,,9,0.109756098,Minorcelltype_annotation
CRC_13,,9,0.109756098,Minorcelltype_annotation
CRC_13,,2,0.024390244,Minorcelltype_annotation
CRC_13,,2,0.024390244,Minorcelltype_annotation
CRC_13,,15,0.182926829,Minorcelltype_annotation
CRC_13,,4,0.048780488,Minorcelltype_annotation
CRC_13,,0,0,Minorcelltype_annotation
CRC_13,,13,0.158536585,Minorcelltype_annotation
CRC_13,,11,0.134146341,Minorcelltype_annotation
CRC_13,,1,0.012195122,Minorcelltype_annotation
CRC_13,,0,0,Minorcelltype_annotation
CRC_13,,5,0.06097561,Minorcelltype_annotation
CRC_13,,1,0.012195122,Minorcelltype_annotation
CRC_13,,0,0,Minorcelltype_annotation
CRC_13,,0,0,Minorcelltype_annotation
CRC_13,,0,0,Minorcelltype_annotation
CRC_13,,8,0.097560976,Minorcelltype_annotation
CRC_13,,2,0.024390244,Minorcelltype_annotation
CRC_14,,3,0.103448276,Minorcelltype_annotation
